Raman shift [cm-1],Al 1x10-2 M,,,,,,AuAgBC 1x10-15 M,,,,,
,S1,S2,S3,Mean,SD,CV,S1,S2,S3,Mean,SD,CV
2070.16901,48.97362,96.92414,64.84664,70.24813,19.94484377,28.39199246,25.88753,21.23155,174.74909,73.95605667,71.2967798,96.40424735
2071.00224,47.22092,105.66554,74.13828,75.67491,23.88464407,31.56217043,25.06152,29.05158,183.20229,79.10513,73.62582964,93.0733944
2071.83532,44.28113,106.22691,70.48879,73.66561,25.38883027,34.46496985,22.29418,33.12185,189.94766,81.78789667,76.60813887,93.66684069
2072.66826,40.56313,101.16808,76.73939,72.82353,24.89632424,34.1871978,23.4888,31.70688,197.79869,84.33145667,80.30356567,95.22373839
2073.50107,36.75441,96.8671,82.35229,71.99127,25.61115614,35.57536371,22.76717,27.94966,208.11462,86.27715,86.17807677,99.88516863
2074.33374,33.66986,98.34981,81.22553,71.08173,27.36233958,38.49419476,21.34697,28.82295,219.95082,90.04024667,91.91133542,102.0780582
2075.16626,31.93226,105.73012,78.61268,72.09169,30.47866522,42.27764008,23.42259,35.83951,230.48951,96.58387,94.82118362,98.17496816
2075.99865,31.69332,114.28347,85.78075,77.25251,34.25231218,44.33812207,35.21397,44.40766,236.33265,105.3180933,92.71728184,88.03547321
2076.83091,32.57392,118.37156,80.92443,77.28997,35.12089342,45.44042833,39.02497,51.07053,235.03626,108.3772533,89.69634647,82.76307409
2077.66302,33.85975,115.61006,69.19702,72.88894,33.47636997,45.9279144,30.46726,54.47072,226.12678,103.6882533,87.12992648,84.03066276
2078.49499,34.85037,106.49892,49.06307,63.47079,30.97381048,48.80010235,30.93184,54.4439,211.00031,98.79201667,79.92175366,80.89900009
2079.32683,35.18795,92.172,25.29417,50.88471,29.4726106,57.92036666,29.72634,51.88173,191.97,91.19269,71.83204941,78.76952573
2080.15852,34.99267,76.19032,1.45968,37.54756,30.56209769,81.39569573,28.83088,48.49116,171.3777,82.89991333,63.07598963,76.08691867
2080.99008,34.72605,66.49062,-3.39117,32.6085,28.56838762,87.6102477,30.57543,48.72741,151.21384,76.83889333,53.11056463,69.11937735
2081.8215,34.87049,70.05243,6.72053,37.21448,25.90821128,69.6186304,22.99357,56.58426,132.91899,70.83227333,45.99386846,64.93349189
2082.65279,35.64276,85.11045,25.11956,48.62426,26.15487415,53.78976286,17.27698,67.94678,117.11007,67.44461,40.75823513,60.43216074
2083.48393,36.93897,101.23438,54.0014,64.05825,27.19473124,42.45312858,13.44803,74.76333,103.56058,63.92398,37.57824325,58.78583162
2084.31494,38.53952,107.73384,65.11755,70.46364,28.50028026,40.44678966,4.46628,77.23695,91.80914,57.83745667,38.20513975,66.05605078
2085.1458,40.39929,102.04937,60.78396,67.74421,25.64523174,37.85597579,-6.60027,81.87858,81.9835,52.42060333,41.73408175,79.61389052
2085.97653,42.78086,90.79804,57.26215,63.61368,20.11084078,31.61401885,-5.60003,90.18903,74.8885,53.15916667,42.01594102,79.03799787
2086.80712,46.13254,83.96353,55.10621,61.73409,16.13985913,26.14415979,7.43936,100.80374,71.20339,59.81549667,38.95715552,65.12886742
2087.63758,50.83145,88.20304,63.42372,67.48607,15.5249466,23.00466837,14.13085,115.58658,70.82942,66.84895,41.51465118,62.1021739
2088.46789,57.00018,103.06163,92.81082,84.29088,19.74599318,23.4260138,16.63133,133.27708,73.21557,74.37466,47.62748062,64.03724148
2089.29807,64.52732,120.88178,97.4268,94.27863,23.11405785,24.51675194,19.03188,147.21758,78.12362,81.45769333,52.38466986,64.30905138
2090.1281,73.25612,132.06775,119.43315,108.25234,25.27791975,23.35092225,24.03252,153.0406,85.74778,87.60696667,52.68373315,60.13646534
2090.958,83.15183,134.13713,131.32427,116.20441,23.39989785,20.13684149,26.75606,151.97241,95.99178,91.57341667,51.21474415,55.92752353
2091.78777,94.24065,134.54021,124.1002,117.62702,17.07708364,14.51799394,26.31914,149.38476,107.63019,94.44469667,51.09911697,54.10480289
2092.61739,106.28589,141.09486,131.21338,126.19804,14.64653086,11.60598918,31.68893,150.08897,118.11356,99.96382,50.01134648,50.02944713
2093.44688,118.40421,151.4647,130.79299,133.55397,13.63735663,10.21112037,33.21771,153.26373,124.34264,103.6080267,51.15469918,49.37329744
2094.27623,128.94204,155.73628,139.76682,141.48171,11.00570969,7.77889219,34.64009,155.97141,124.16973,104.9270767,51.36816189,48.95605931
2095.10544,135.81696,148.05862,121.23437,135.03665,10.96484564,8.119903476,38.73961,157.36825,117.78171,104.6298567,49.31475095,47.13258005
2095.93451,137.23261,132.74753,91.08073,120.35362,20.7798893,17.26569529,36.27791,154.71535,107.90196,99.63174,48.70423803,48.8842592
2096.76344,132.43536,118.0263,76.30027,108.92064,23.80436682,21.85478053,27.35218,144.23959,98.39899,89.99692,48.0875087,53.4323938
2097.59224,122.18022,105.94199,55.39911,94.50711,28.43702494,30.08982598,24.7846,128.90531,92.20532,81.96507667,43.11942718,52.60707234
2098.4209,108.74723,92.8597,38.48071,80.02921,30.08667478,37.59461675,33.65861,114.77439,90.17487,79.53595667,33.9591156,42.69655767
2099.24942,95.48849,79.4411,36.28143,70.40367,25.0016706,35.51188539,34.74399,101.90966,91.5848,76.07948333,29.53097741,38.81595421
2100.07781,85.99118,71.93464,30.21648,62.7141,23.68498904,37.76660916,32.25174,88.91348,95.32149,72.16223667,28.3419766,39.27535773
2100.90605,83.12426,70.74113,60.65972,71.50837,9.187142547,12.84764643,31.27676,76.6557,100.43082,69.45442667,28.68756707,41.30415936
2101.73416,88.36294,66.80197,62.2167,72.46054,11.3994444,15.7319341,23.85407,61.8704,105.91888,63.88111667,33.53297378,52.49277961
2102.56213,101.63234,53.21971,42.9913,65.94778,25.57597546,38.78216289,20.10098,43.74204,110.60776,58.15026,38.3281177,65.91220348
2103.38996,121.59665,32.98446,32.73385,62.43832,41.83138142,66.99632761,20.36147,31.48448,113.45305,55.09966667,41.51119004,75.33836872
2104.21766,146.14663,13.65956,14.55006,58.11875,62.24617252,107.1017056,18.88312,29.12944,113.97654,53.99636667,42.61817033,78.92784822
2105.04522,172.8766,0.27332,16.23352,63.12781,77.87716451,123.364274,19.88283,29.7241,112.38657,53.99783333,41.48209313,76.82177334
2105.87264,199.47339,-6.70479,12.09579,68.28813,93.07898002,136.3033078,24.49453,30.07166,109.43811,54.6681,38.79511646,70.96481578
2106.69992,224.04032,-10.34825,6.81251,73.50153,106.6772989,145.1361609,22.94338,32.17435,106.37617,53.8313,37.34546134,69.37499437
2107.52707,245.35004,-13.79867,5.89306,79.14814,117.7971248,148.8311977,13.54319,34.20601,104.881,50.87673333,39.10740464,76.86697253
2108.35407,262.91102,-15.41574,-13.56386,77.97714,130.7701861,167.7032346,8.96521,32.24653,106.48452,49.23208667,41.58433846,84.46592714
2109.18094,276.73262,-8.52996,-8.53875,86.55464,134.4761417,155.3656069,9.82435,27.54277,111.37575,49.58095667,44.29020181,89.32905854
2110.00768,286.84839,11.59119,-1.29957,99.04667,132.9001065,134.1792778,12.21481,24.91785,117.50699,51.54655,46.92850264,91.04101563
2110.83427,292.84212,40.76022,24.85556,119.48597,122.7531574,102.7343691,11.905,25.51148,121.08953,52.83533667,48.58161693,91.94910072
2111.66073,293.64501,66.73275,42.22359,134.20045,113.1874567,84.34208429,9.82185,28.54582,118.5082,52.29195667,47.44182349,90.72489636
2112.48705,287.73664,78.32332,64.35357,143.47118,102.1703852,71.21317688,9.98429,33.6615,108.49716,50.71431667,41.9864685,82.79016906
2113.31324,273.70138,75.96327,62.34732,137.33732,96.58404108,70.32614374,4.19724,35.8479,93.1409,44.39534667,36.8106669,82.9155974
2114.13928,250.93981,72.47708,65.47735,129.63141,85.82557654,66.20739259,-2.1449,31.25271,76.95807,35.35529333,32.42368844,91.70815848
2114.96519,220.2321,81.51293,73.2261,124.99038,67.43098835,53.94894259,-6.90262,25.55645,64.58601,27.74661333,29.22617168,105.3323926
2115.79096,183.87384,106.43542,82.27855,124.19594,43.33572584,34.89302939,-9.15452,24.98109,58.55598,24.79418333,27.64301181,111.4899065
2116.6166,145.31231,140.14037,113.1941,132.88226,14.08083743,10.59647648,-2.46642,29.38456,58.53822,28.48545333,24.91315342,87.4592134
2117.4421,108.46034,173.1565,137.63018,139.74901,26.45455663,18.9300494,4.6279,36.67364,62.37449,34.55867667,23.62233359,68.35427705
2118.26746,76.94514,201.70977,152.18684,143.61392,51.29440831,35.7168778,7.16138,42.7126,67.95399,39.27599,24.93716201,63.49212843
2119.09268,53.45083,227.77289,165.94692,149.05688,72.16185622,48.41229483,5.68408,42.12089,74.44995,40.75164,28.09023974,68.93032954
2119.91777,39.24965,252.01525,170.14562,153.80351,87.62647483,56.9730007,5.56032,35.37876,82.19716,41.04541333,31.54240037,76.84756421
2120.74272,34.04877,271.63203,181.53315,162.40465,97.93152707,60.30093786,5.91053,28.39567,91.76278,42.02299333,36.3495086,86.49909423
2121.56753,36.22522,287.01188,187.10393,170.11368,103.0856884,60.59811794,6.80496,25.00429,103.18738,44.99887667,41.81092635,92.91548911
2122.39221,43.34461,304.15996,192.54476,180.01644,106.845311,59.35308522,12.09656,25.97788,115.81923,51.29789,45.9740887,89.62179283
2123.21675,52.76457,326.27953,213.79579,197.6133,112.2467911,56.80123304,15.33911,30.61949,128.55662,58.17174,50.1590537,86.22580948
2124.04115,62.1757,347.30488,239.75177,216.41078,117.5677494,54.32619828,14.32587,35.24753,140.25649,63.27663,55.09902055,87.07641439
2124.86541,69.99589,357.73193,263.10467,230.2775,119.7392296,51.99779814,15.08713,37.06306,150.25554,67.46857667,59.22272283,87.77823062
2125.68954,75.54297,354.86466,236.59778,222.33514,114.4777092,51.48880615,18.0062,36.77002,158.78644,71.18755333,62.41364137,87.67493537
2126.51353,78.92624,344.92787,222.92535,215.59315,108.7184057,50.42757887,16.25088,33.45855,166.77593,72.16178667,67.27011752,93.22124718
2127.33739,80.6756,337.32589,196.38417,204.79522,104.9457071,51.24421708,17.44739,28.38068,174.82988,73.55265,71.75278018,97.55295041
2128.16111,81.25649,338.70417,175.64105,198.5339,106.3418671,53.56358136,23.69238,29.06384,182.0964,78.28420667,73.439053,93.81081591
2128.98469,80.72323,347.63249,190.83335,206.39636,109.5195375,53.06272723,23.68782,36.194,186.03857,81.97346333,73.76205417,89.98284466
2129.80813,78.72502,351.34116,189.34493,206.47037,111.9519256,54.22178766,23.22771,39.94385,183.55801,82.24319,71.96469921,87.5023199
2130.63144,74.85781,332.79808,192.00018,199.88536,105.4511822,52.75583073,22.80182,36.45982,172.9035,77.38838,67.76916139,87.5702029
2131.45461,69.10553,287.45524,174.52195,177.02757,89.15850147,50.36418986,17.37594,32.95685,155.14172,68.49150333,61.60025014,89.93852834
2132.27765,62.06512,232.62474,125.50433,140.06473,70.38773534,50.25371865,14.64082,35.31325,134.02071,61.32492667,52.09187414,84.94404636
2133.10054,54.81746,193.67828,95.30568,114.60047,58.30836772,50.87969336,10.83365,40.30805,114.06087,55.06752333,43.41540646,78.84031064
2133.92331,48.5156,178.92717,92.60167,106.68148,54.16318051,50.77093092,5.36148,42.83428,98.24066,48.81214,38.15264628,78.16220776
2134.74593,43.90072,175.35706,83.13813,100.79864,55.10058955,54.66402082,5.76811,44.9444,87.11279,45.94176667,33.21631423,72.30090751
2135.56842,41.00937,167.99028,60.4133,89.80432,55.85046566,62.19129064,5.70218,49.7549,79.73224,45.06310667,30.40418984,67.47024803
2136.39077,39.25677,152.18256,58.87584,83.43839,49.26491421,59.04346214,4.12397,53.13364,75.14708,44.13489667,29.68505319,67.25982258
2137.21299,37.86317,130.00279,38.7959,68.88729,43.21686443,62.73561412,4.01772,51.14805,73.23262,42.79946333,28.86693345,67.4469519
2138.03507,36.36149,107.06204,4.93042,49.45132,42.71006612,86.36789903,1.06267,46.14558,74.62296,40.61040333,30.28484441,74.57410399
2138.85701,34.85263,91.0759,-5.64929,40.09308,39.66137779,98.92325007,1.05927,40.58877,80.11499,40.58767667,32.27436255,79.51763984
2139.67882,33.8443,86.31274,-10.02188,36.71172,39.38067484,107.2700348,2.70113,35.99872,90.13066,42.94350333,36.02918438,83.89903381
2140.50049,33.82515,91.56806,3.03288,42.8087,36.69829794,85.72626111,-0.9044,34.69681,104.63101,46.14114,43.83803682,95.00856896
2141.32202,34.91979,104.069,18.99946,52.66275,36.92619785,70.11824838,-2.70034,34.86268,123.24472,51.80235333,52.79364819,101.9136097
2142.14342,36.8667,119.74969,39.6004,65.4056,38.44327977,58.77674048,-3.34196,32.45951,145.0883,58.06861667,63.2442634,108.9129844
2142.96468,39.27232,131.33598,76.54065,82.38298,37.81118897,45.89684541,-1.58051,27.32932,168.34242,64.69707667,74.23257355,114.7386828
2143.7858,41.88496,134.02332,88.67126,88.19318,37.61684699,42.65278448,0.85553,20.95857,190.22385,70.67931667,84.92822319,120.1599382
2144.60679,44.65621,132.68509,80.26124,85.86751,36.15562339,42.10629071,5.01481,16.5816,207.60741,76.40127333,92.8968438,121.590701
2145.42765,47.56181,136.5403,62.93932,82.34714,38.83117841,47.15546698,11.98865,18.47408,217.85533,82.77268667,95.55454149,115.4421166
2146.24836,50.36362,145.90374,63.78607,86.68448,42.23135804,48.71847653,14.84963,23.10598,219.47039,85.80866667,94.57319579,110.2140372
2147.06894,52.55024,150.67917,82.78143,95.33695,41.03293372,43.03990606,20.6902,25.13475,212.59444,86.13979667,89.43534395,103.8258127
2147.88939,53.55335,143.70614,71.81146,89.69032,38.91547698,43.38871461,16.37843,28.57575,199.18155,81.37857667,83.44798399,102.5429387
2148.7097,53.11363,127.80958,75.69856,85.54059,31.27853793,36.5657262,5.09705,33.96082,182.33127,73.79638,77.64511603,105.2153453
2149.52987,51.54129,108.66795,73.68066,77.9633,23.51764692,30.16502241,8.45404,33.35195,164.89954,68.90184333,68.6374281,99.6162436
2150.34991,49.67439,90.82668,55.36067,65.28725,18.20769867,27.88859796,15.07648,29.0053,148.42662,64.16946667,59.8495554,93.26796452
2151.16981,48.52801,80.16249,55.2102,61.30023,13.61375434,22.20832505,18.37941,31.45524,133.17089,61.00184667,51.30966409,84.1116571
2151.98957,48.81168,79.6255,44.24431,57.5605,15.7133382,27.29882159,20.2452,39.9311,118.93696,59.70442,42.64781363,71.43158518
2152.8092,50.56372,83.12275,47.25974,60.3154,16.18353829,26.83151946,18.84093,45.14655,105.93361,56.64036333,36.47249682,64.39311945
2153.62869,53.10416,81.2665,34.26077,56.21048,19.31530595,34.36246398,15.73019,43.92832,95.14349,51.60066667,32.8711295,63.7029163
2154.44805,55.3597,71.66935,23.52315,50.18407,19.99340773,39.84014794,15.69868,39.38463,87.9534,47.67890333,30.07526523,63.07876887
2155.26727,56.39375,58.02936,23.79759,46.07357,15.76564107,34.21840562,19.72955,33.44043,85.22648,46.13215333,28.20486767,61.13928277
2156.08636,55.82044,43.54061,9.99935,36.45347,19.36601444,53.12529763,27.11242,26.52709,86.62091,46.75347333,28.19154758,60.29829566
2156.90531,53.86039,31.9535,-11.78862,24.67509,27.2907746,110.6005068,32.14124,21.54696,90.83042,48.17287333,30.47194784,63.25540856
2157.72412,51.05145,29.0281,-15.70879,21.45692,27.77558264,129.4481344,31.23085,20.61618,96.42797,49.425,33.51743026,67.81472991
2158.5428,47.83806,35.99606,3.0509,28.96167,18.94877959,65.42709586,31.21161,20.31122,102.52613,51.34965333,36.45982674,71.00306306
2159.36134,44.31223,46.65465,17.83261,36.2665,13.06975812,36.03810162,25.46907,17.40895,108.95746,50.61182667,41.38760749,81.77457763
2160.17975,40.27399,53.78635,14.74168,36.26734,16.18973949,44.639997,18.29814,13.6283,116.03636,49.32093333,47.21343713,95.7269742
2160.99802,35.55615,53.57766,13.09821,34.07734,16.55871628,48.59157517,17.36928,10.08858,123.94202,50.46662667,52.03990275,103.1174584
2161.81616,30.3404,45.20874,20.72709,32.09208,10.0710501,31.38173062,17.14061,4.55537,132.05229,51.24942333,57.36679941,111.9364779
2162.63416,25.18727,32.65528,11.5203,23.12095,8.751156253,37.84946662,20.60686,-1.83503,138.83514,52.53565667,61.706889,117.4571575
2163.45202,20.74067,24.57786,-4.52855,13.59666,12.91184043,94.96332504,20.71403,-1.41136,142.43653,53.91306667,63.24389768,117.3071791
2164.26975,17.34844,26.03953,-6.61574,12.25741,13.8089489,112.6579669,17.25827,7.76483,141.4741,55.49906667,60.9169441,109.7621055
2165.08735,14.92257,32.19856,7.97314,18.36476,10.18509468,55.45999336,15.91828,14.30738,135.60415,55.27660333,56.80396004,102.7631161
2165.9048,13.16054,34.30355,9.69403,19.05271,10.87643752,57.08603931,10.85798,11.02521,125.75194,49.21171,54.12215873,109.9782119
2166.72213,11.92757,29.31342,7.2686,16.16986,9.486527702,58.66796436,3.27196,5.49263,113.86307,40.87588667,51.61769427,126.2790816
2167.53931,11.45894,20.78945,-15.46983,5.59285,15.37296493,274.8681787,-5.9884,3.47567,102.03949,33.17558667,48.84717694,147.2383214
2168.35637,12.2134,13.49712,-16.35226,3.11942,13.7785274,441.701579,-6.19213,1.52263,91.43275,28.92108333,44.31448772,153.2255456
2169.17328,14.50585,10.83164,0.55262,8.63004,5.905277289,68.42699789,7.09083,-1.54988,81.77947,29.10680667,37.4118748,128.533079
2169.99007,18.19854,14.9869,-0.28743,10.966,8.064675204,73.54254244,10.72351,-2.33457,72.10431,26.83108333,32.45383545,120.9561129
2170.80671,22.65293,24.35147,8.47837,18.49426,7.116166984,38.47770597,4.3791,0.10323,61.98443,22.15558667,28.21729183,127.3597141
2171.62322,26.95863,32.47766,11.4968,23.64436,8.880217499,37.55744498,0.49044,3.90698,52.20338,18.86693333,23.61365698,125.158957
2172.4396,30.31005,34.80169,8.88785,24.66653,11.3068936,45.83901182,-4.19606,7.13714,44.26948,15.73685333,20.69933081,131.5341153
2173.25584,32.3348,34.24375,-4.46773,20.70361,17.81587615,86.05202742,-4.3792,7.29533,39.30456,14.07356333,18.46665567,131.2152099
2174.07195,33.19743,36.98164,3.69348,24.62418,14.88065451,60.43106616,2.12725,3.9297,37.25097,14.43597333,16.14941198,111.8692284
2174.88792,33.39591,46.36074,-8.78239,23.65809,23.5415958,99.50759253,6.08686,1.95939,36.9656,15.00395,15.62038316,104.1084725
2175.70375,33.37211,62.77547,8.81305,34.98688,22.05963579,63.051166,5.59408,5.49233,36.9675,16.01797,14.81361297,92.48121308
2176.51945,33.21021,84.60192,23.69825,47.17013,26.75161939,56.71304995,7.6286,9.93881,36.14676,17.90472333,12.93350156,72.23513773
2177.33502,32.64507,106.08693,34.40541,57.71247,34.21345724,59.2826078,8.69387,8.79638,34.03833,17.17619333,11.92340463,69.41820224
2178.15045,31.36367,118.47674,57.28342,69.04128,36.52266088,52.89974473,4.83263,5.59762,30.83685,13.7557,12.08223397,87.83438114
2178.96574,29.3608,117.97214,53.79149,67.04148,37.3690068,55.74012806,3.31592,7.73607,27.44204,12.83134333,10.4877317,81.73525895
2179.7809,27.0794,110.40464,34.57694,57.35366,37.63737624,65.62332071,3.71678,13.71087,25.37368,14.26711,8.850136783,62.03174141
2180.59593,25.23621,105.74407,40.96829,57.31619,34.84077359,60.78696715,5.84681,17.93647,26.22883,16.67070333,8.36892302,50.20137934
2181.41082,24.4737,111.57083,76.37188,70.80547,35.77444343,50.52497134,6.67377,20.261,30.83866,19.25781,9.8907455,51.35965876
2182.22557,25.10485,130.88921,79.70146,78.56517,43.19375777,54.9782528,4.7842,23.41725,38.6744,22.29195,13.85847849,62.16808529
2183.0402,27.11857,158.42689,99.7942,95.11322,53.70848726,56.46795184,5.63722,26.42105,47.88155,26.64660667,17.24691298,64.72461277
2183.85468,30.3991,180.29263,129.397,113.36291,62.23523448,54.89911513,4.17044,25.53737,56.05393,28.58724667,21.29085006,74.4767424
2184.66903,34.96333,186.65681,140.39725,120.67246,63.47980453,52.60504719,3.44747,22.85207,61.51798,29.27250667,24.137972,82.45953198
